Preferred_name,pval
g27215,0.379083313859948
ARL3,-0.379067097074738
WDR34,0.378962238248466
SLC22A4.4,0.377962201720795
NAGK,-0.377748582691617
AGA,-0.377210885636526
USP40,0.376842013796191
UFD1L,0.376435490295342
ERGIC2,-0.376250179003376
g1404,0.376248239648287
CKAP2L,0.376245669704443
g13721,0.376134715251134
IPO7,-0.375971574352574
FURIN.2,0.375956210076752
RBPJ,0.37542632798841
g21546,0.375424002800584
WDR24,0.375327684040117
DHRS12,0.375326853771022
LDHB,0.375326696136379
g14720,-0.375157390024422
LMAN1,-0.374937089323594
ARID2,0.374930297563981
VTA1,0.37492949044478
MCM2,-0.374648753820554
TSNAXIP1,0.374619886955055
g29643,0.374527692060842
TRPM2.1,-0.374411626613978
MOXD1.17,0.374310724456644
MYRF,-0.374221330703252
g22802,0.374116119462073
g15050,-0.373955199407648
SLCO4A1,-0.373909960433649
g11389,-0.37389884416458
ACAD9,-0.373437753870005
g26302,0.373403814141252
EPHX1.1,0.373296386105885
PARP14.11,-0.373277187769908
g4667,0.373204140405133
TRAF3.2,-0.372947369779042
g1925,-0.372808304399613
g7374,-0.372686825071902
g28126,0.372586694439386
g26398,0.372546031378907
XPNPEP1,0.372495503649778
g28929,-0.372485280975563
CLOCK,0.372354366547948
g11071,0.372183300016283
KDELR2,-0.372102323679924
g19283,-0.372100229744508
PRAMEF12,0.371874744243334
g7576,0.371870062315158
g9405,-0.371822257439624
g27905,0.371710984361384
MRPL24,0.371710594554325
LONRF3,-0.371342259578642
U2AF1,-0.371270924388807
RFC3,-0.371000145416842
DIS3,0.370941123905413
g12614,-0.370836703585589
FMN2.1,0.370684668668169
JPH3,0.370683108898449
LAMP1,0.37068286047059
g7449,0.369737493789743
g7034,0.369339341762188
g20488,0.369201901972846
g5651,-0.369201461542917
g26049,-0.369150195032346
MIB1.1,-0.369116113185822
PDE3A,-0.369115961673438
g13663,0.368943995840154
g10941,0.368625624278509
GPALPP1,0.36849084234802
N4BP2,0.368387936137249
WDR49.1,-0.368387774383756
g22637,0.368113483196586
ARL1,-0.36802464166999
C11orf49,0.367911006740069
g14110,0.367841364867377
ABCC2.1,0.367783804263938
g24513,-0.367782283538275
IGBP1,0.367782274010569
GRB2.2,-0.367738924647362
TDRD1,-0.367736154873925
RPF2,-0.367631552814618
ARPIN,0.367517763166191
POGLUT1,0.367455223853528
RNF24,0.367455174716783
g14317,0.367452640916409
DCLK2,-0.367400400488001
SSRP1,-0.36713983945405
TMEM63C,0.367029504928966
SACS.4,-0.366975952920308
ATG4C,0.366805448456516
CYP46A1.2,-0.366791606915476
MOCS1.1,-0.36665902556081
CBFA2T3,-0.366658017928727
Fur2,0.366637174130658
PRPF18,-0.366636803124325
g14459,-0.366425207869524
UBE2E3.1,0.366415718254494
GLB1L.1,0.366415584310017
g27122,0.36641202080188
DCLRE1A,0.366363076014086
SLC35E1,-0.366245454955207
NOTCH2,-0.366024989973107
g7828,0.365952817569591
g21288,-0.365879392355004
g5850,-0.365709365524101
g8203,-0.365376198310172
g21199,0.365275299648657
DNAJB13,-0.365017563556982
MED27,0.364902809015542
POFUT2,-0.364849253429839
g4286,0.36466001557478
SCAMP2.1,-0.364159663765196
EIF3J,-0.364122827137637
PLA2G4A.1,0.363944796499707
NHEJ1,0.36389189580777
WDR89,0.363852902944272
COG3,-0.36382519353245
g18532,-0.363635701178503
g1715,0.36355885645282
NAT6.1,0.363514228931368
g670,-0.363463923321412
BTG4,-0.363350305260245
g15721,-0.363101166362996
g20648,-0.363094601131501
g14255,0.362793557772758
ATG14,-0.362748426568799
RNF220,-0.362416119402573
COMMD3,-0.362392239976531
FKBP2,-0.362245430535892
g17605,0.36212748454354
g25790,0.361747461273737
ABCD3,0.361687231884146
HSD17B11,-0.361684154766686
YTHDF3,-0.361533313609642
g29395,0.361409436911194
g2290,0.361409153707895
CNOT6L.4,0.361371950823912
ESPL1,0.361371025760733
USP54,-0.361331934371788
OSBPL11,-0.361060944364695
NTN1,0.36103066072327
g13197,0.360956898657393
g22702,0.360656229442946
PREB,-0.360643117483061
MAP2K4,-0.360620224260322
g25697,0.360314721729969
MEMO1,0.35991849779092
TPCN2.1,0.359917539704021
PCGF1,-0.35975419720154
g8151,0.359570457081224
g19141,0.359569434080172
ZSWIM6,-0.359373635221319
g19681,0.359223740161299
g21296,-0.359034045055264
MARC2.2,0.358878744286193
g27645,0.35885373986174
g4710,-0.35876365232196
DNAJC19,-0.358694590086097
UROD,-0.358507449049941
TRIM24.1,0.358507133657627
g3662,0.358487998681061
EDF1,-0.35837144786937
g5320,0.358136165830553
WDR91.1,-0.358126865193451
g9064,0.35777773469555
MTMR9,0.357432771938905
UTP23,-0.357432067110012
BOP1,0.357432012786067
PDCD6IP,-0.35728624468163
WDTC1,0.357057195767674
GPRCIR,0.357041072227506
g6860,0.356823305218282
CEP41,-0.356718675173371
TP63,-0.356700198290522
CCDC59,-0.356376135711328
SSUH2.1,0.356339751369558
g26592,0.355985239317313
g24916,0.355983173250381
ANKRD12,0.355980179594916
DIMT1,-0.355872459767939
BROX.1,0.35564163882188
g26472,0.355622541051539
RAPGEF1,0.3556223213394
HVCN1,0.355622217407556
g6465,0.355266694511854
TMEM33,-0.355260225957887
SACS.2,-0.354954103267706
g14492,0.354904340195007
g12451,0.354903441554771
DDX31,-0.354618715723304
g29053,0.354560632262561
SPRY2.1,0.354558493936079
SCPEP1,-0.354353027221811
PSMD9,-0.354242830310955
g7426,0.354185923580761
MOGS,-0.354036366433472
BROX,0.35387027072483
MAP3K7,0.353843930683427
g27364,0.35382966640694
CACNB2.1,-0.353769057952743
RNF11,-0.353744824481875
SEL1L3,-0.353572185922952
NUP93,-0.353530293777052
IPO5.1,0.353497540970019
g9775,-0.353444227092415
g21869,0.353196088460275
DNAJC7,-0.353173612229086
SEC14L2,0.352759043982722
g29439,0.352758832746656
SLC16A14.1,0.352746362838857
CDC7,0.35274504557352
TBXAS1.15,0.352410628210076
g24124,-0.352281693215536
AMPD2,0.352067856039955
g27820,0.352041303203564
g20657,0.352025779649454
EIF2B5,-0.351835597054227
g26059,0.351694355180777
BMP1.2,0.351669495100828
SDR42E1,-0.351565620273153
g12448,0.351389858525699
FRRS1.3,0.351320024672449
g22009,0.351218847980626
ACTL6A,0.350976480522069
g26597,0.350975248481957
g18433,0.350974959551383
SH3BP5L,0.350601946977019
g23406,0.350601730348826
CTPS1,-0.350399344525351
RANBP10,0.350293898816216
IBTK,-0.350145390230862
RD3,0.349913112350109
g6924,0.34988061077316
PLEKHM2,-0.349633353311147
ZNF837,0.349535562517365
LCMT2,-0.349476292175421
PDK2,-0.349444333401964
GLTP,0.349367781789941
NEDD1,-0.349298660509385
CCDC83,-0.349298373771951
otx1.2,-0.349292213415545
g10774,0.349161504339481
g24970,0.349161060741885
USP14,-0.349031872691803
g22099,-0.34897546526686
NFYB,-0.348974527770814
g23806,-0.348859233055399
PKDCC,0.348817188782591
GLCCI1,-0.348519631135596
ACSL5.1,-0.348519041487536
SPEF1,0.348475636178723
g18718,0.348439728659711
PRIMPOL,0.348439534386789
DNAJC10,-0.348228714462015
NCOA4,-0.348065757535808
PAFAH1B1,-0.347869736522703
UNC119,0.347757919450609
MAPK8IP1,0.34775784054235
SNRNP27,-0.34762538362468
CD3EAP,0.34747727059824
SMPD1,0.347421074712928
PICALM,-0.3473143786838
g9191,-0.34725952291548
TNK2,0.347089371687551
g21932,0.347046342892669
g24957,0.34703720457601
GSC,0.347035432862624
ZFYVE9,-0.34676118860225
g18495,0.346653625728974
AMDHD2,0.346370186212037
g28664,0.346316777593914
g10846,0.346316529337253
ORC3,0.346316373883808
EXD1,-0.346217467394851
g1742,0.346043707712092
g27226,0.345981598067584
g24248,-0.345941445363505
CCS,0.345931636500476
g12311,0.345931274715892
g290,0.345799679125252
RBM12B,0.345595632449731
JOSD1,0.345594710966535
g2065,0.345594170246263
g27107,-0.345325806910248
g14705,-0.345325094233668
pus7l,0.345261448860318
g11497,-0.345000169174664
g29186,-0.344930892640948
g19046,0.344873247392433
TMPRSS5.1,-0.344823659206206
STOX1,0.344606391894471
g10346,0.343816641424085
MED7,-0.343747787958008
TRAF3.8,-0.343666146456355
CBY1,0.343491324885986
C11orf1,0.343425433749211
MOXD1.21,0.343096247060149
g25419,-0.342982062644571
g29277,0.342770459073026
TTC8,0.342445942314238
FAM160B1,0.342445727748503
CNOT2,-0.342426383737488
AKR7A2,0.342372030461829
g30049,-0.342307706826544
KIF21A,-0.342171429348419
CAB39L,0.34212719267962
GPATCH8,-0.342126069276929
g21467,-0.342105461474274
g1461,-0.342065892283613
PIAS1,-0.342014392572936
TRAF6.5,-0.341727735630201
MAP3K1.1,0.341725174858983
g23808,0.341724382822855
Pvr,0.341405722898759
ASPG.1,0.341323555105239
KIFAP3,0.341190335842173
g22391,-0.341000861350478
CCDC89,-0.341000652316652
g27933,-0.340979103145664
CREBL2,-0.340977545301695
g29358,0.340923808847542
ATP6V1F,0.340780529142365
MLX,0.34077968829631
RFWD2,0.340370113114207
g10390,0.340279971170779
TNC.12,0.340199154416587
g24135,0.34019909202961
EIF2A,-0.340135064505282
CDK19,-0.340059614012698
TRIM71,0.339963470101748
g19525,0.339962801536349
KLHL29,0.33987529249738
cubn,-0.339866899631496
MANSC1,-0.339730565184954
g20108,0.339649240453359
WDR86.1,0.33956867639769
g8627,-0.339393070143884
ZMYND19,0.339240950691202
g27720,-0.339184667680587
g15697,-0.339183393445574
PGGT1B,0.339151458934038
FBXO18,0.339148890358664
RIOK3,0.338927649239573
NKIRAS1,0.338518299489383
SIX4,0.338426393580183
g20298,0.338425779489085
UROC1,-0.338370051562954
KLHL28,0.338108161312012
GSTM3,-0.338012474745506
AKTIP,0.337898624753649
Cry2,-0.337686010651243
DNAJB9,-0.337617888956417
g1094,-0.337592854856891
g14177,0.337459179904647
g793,0.337383185187962
CLPB,-0.337378138791684
ATXN2,-0.337367719701005
GPT2.1,-0.337274976856684
FHIT,-0.337136450910687
CLTA,-0.337092894718622
RNF123,-0.33698442682269
STAU1.1,0.336872286505388
g11348,-0.33686059005291
FBXL8,0.336760299675472
PEX19,-0.336593799530788
INTS7,0.336453748290966
KLHL25,0.336452489431669
g12015,0.336343814976706
PPP4R4,0.336150152492726
TGS1,-0.336147651601392
g10912,0.336035735827213
g15298,-0.336034434006647
g8483,-0.336034369986775
SSPO.14,0.336012021191642
g21079,-0.335943268201513
ASCC2,-0.33585009483491
Cda5.2,0.335729557269143
TECPR2,0.335729512994113
RTCA,0.335729434630031
FBXL7,0.335310844372138
g18395,-0.335262118086588
TIMM23,-0.335235143767654
g17339,-0.335127461970775
g17999,0.334892588492278
g865,0.334892166279303
g21914,0.334892155787409
COMMD2,-0.334834137224664
g22808,0.334705086766178
HSBP1,0.334704867894388
g19094,0.334585846258294
g12662,-0.334402939914614
CLCN7,-0.334255069895251
ADSL,-0.334226280653959
TNR.25,0.33416526874166
PLK1,0.334164021559722
RBM19,-0.334128255634502
PRDM6.5,0.334110332536374
KCNMB4,0.333982809801847
g10242,0.33398105201737
g27451,0.333859382350161
g1961,0.333858223195685
g15129,0.333855635403883
g4798,0.333556221812297
TEX26,0.333438703230905
RNF215,0.33313292617597
g26259,0.333132401945345
FAM214A,0.332961676893938
LRRC23,0.33283062185141
Ces3.6,0.33282979607151
g22834,-0.332592278999621
g18298,0.332532849102769
RTN1,-0.332405290561395
g26471,0.332237772061703
NIPSNAP3A.1,0.33223760689514
COX19,0.331946714714954
g28544,0.33194645771804
g14270,0.331807632489231
g16808,0.331807110755367
g22624,0.331533066369828
g22160,0.331513017416653
AK3,0.331377571636203
BTAF1,-0.331353965470763
g23932,-0.331249902867161
g28458,0.331081956798299
g15764,-0.331057826983079
g1865,-0.330831966513879
g21611,-0.330819803337038
RGS22.1,-0.330816765883046
ENOX2,-0.330812407448169
CLN3,0.330788759195861
MCU,0.330787468154117
MTIF2,-0.330713397365026
COX16,0.330650775016863
g28598,0.330649779997497
rpsI,0.330497873916709
ICE2,-0.330497734955767
g12946,-0.330256963536786
g15185,-0.330199200532626
g631,-0.330152131572443
NR2C2AP,0.330063433955073
g20300,0.329922435614991
cfh,0.329922114106298
SGCB,0.329920552501414
AHCYL1,-0.329861248184484
CD5L,-0.329714813826104
InR,0.329628592792365
EAF1,0.329627692074427
g26367,0.329559313248457
GOLT1B,-0.329469757257003
WDR6,0.329373261387335
g25251,-0.32923979213544
MRPL14,-0.329202704038362
g1123,0.3290479121632
AUP1,-0.328926900272089
FBXL20,0.328609324645526
g29275,0.328464296061839
THAP1,-0.328378372492905
NSFL1C,-0.32837782554156
ARSB.2,0.328171832259571
RAB39B,0.328171325239373
g26506,0.32817102509987
TAF1A,0.327882088721701
g25687,0.327757166885134
PROSER1.1,-0.327620702366902
g30257,-0.327572287399761
DENND1A,0.32748342191196
g5603,0.327313106770265
NTMT1,-0.327312232639736
g4452,0.327152899540146
g17980,-0.327125520727924
g12050,-0.327033445047506
g19405,0.327033149310043
RPAP1,-0.326935075162466
LSM2,0.326867553201938
g29096,-0.326756370905882
g29251,0.326712881289544
CELA3B.1,0.326711721670379
KIF18A,0.326710918227001
PPP4R2,-0.326483726451512
TTK,0.326423569576485
g21192,-0.326303916314272
GRINA,-0.326174504728131
g726,0.326139898375726
FAF2,-0.326096877918759
ANO10,-0.326031581224259
UGDH,-0.326031344881099
PM20D2.2,0.325981971978958
PRPF38B,-0.325889686794673
g5577,0.325851210210349
MATN4.7,0.32569411905139
g18622,-0.325629835049514
g780,0.325579465211103
MRPS25,-0.325493441367824
SKA2,0.325411812668793
FAM192A,0.3254115475798
KIAA1143,0.325410866983323
SH2B1,-0.325037677790663
g20333,-0.325036047068966
TMPRSS15.1,-0.324688887986828
OTX1.2,0.32468093477032
NDUFA13,-0.324445997471755
RAB24.2,0.324403698142232
CILP.5,0.324403183976613
NCKIPSD,-0.32431235558827
g16629,-0.324058564807327
g9273,0.323953809840419
DNAJC11,-0.323942270506477
ANKRD42.1,0.323674175270262
C12orf55,-0.323521118199118
g22051,0.323222483719681
SMARCAD1,-0.323057151144619
g25863,-0.322957743575689
g24607,0.322944558725064
FLNC,0.322859928728765
IDE,-0.322798396673026
ERICH6,0.322670578450709
g16000,0.322670047701168
FAM166B,-0.32259281925981
ale1,0.322490946211498
CCNY,-0.32237942064308
SMG6,-0.322351796684173
g5373,0.322215570416829
GDA,0.322215115800952
HMCN1.6,0.322215064043483
ESF1,-0.321962817835084
ADAM10.2,0.321942758310849
RHPN2,-0.321819459468142
g9606,0.321759155897338
CCDC170,0.321672074413557
MED26,0.32156846327979
RNPC3,-0.321564591048369
g29452,0.321485205254391
CYP46A1.5,0.321483575501418
ITGAX,0.321474582419991
MED10,-0.321405851355037
g7895,-0.321153315659254
SLC15A4.2,-0.321115982633296
g5319,0.32102701155656
g15749,0.321026782092362
g11643,-0.320999321607266
TAF4B,-0.320883413229778
g26490,0.320679693593165
IMMP1L,-0.320416523033817
KIAA0430,-0.320349174237113
MUTYH,0.320214527316083
INPP1,0.320021209551649
g7573,0.319951506162902
BTBD2,-0.319688468299356
ABHD16A,0.319633225178004
BMPR1B,0.319431792352426
SCOC,0.319431472269862
CPSF2,-0.319397836077664
g14895,0.319288473942168
GLCE,0.319221013994541
trf.1,0.319019476678979
g17927,0.319018803265334
g1768,0.319017883491924
SEPT2,0.318753505821999
FAM32A,-0.318429844431149
g23004,0.318286444936804
g28483,0.318285691499864
UVRAG,0.318199960491464
NDUFB2,-0.317909476132937
TAGLN3.1,-0.317895901030554
CYB5A,-0.317766695895084
DYRK4,0.317759656881361
FAM45A,0.317722506689501
IFT140,-0.317721952214611
RAN,-0.317616126522984
g22481,0.317552906364707
MLST8,-0.317471966329389
ARIH1,-0.317226119150548
TSFM,-0.317174706891556
g10851,0.317029270146047
g22739,-0.316981474026894
CALU.3,-0.316975587526402
MSI1.2,-0.316864397664205
SCD.5,0.316820631646089
g727,0.31674551916963
g9512,-0.316667150274573
g1131,0.316557610043818
FDPS,-0.316515904120534
g10261,0.316297505645015
g19410,-0.31624901611921
DCAF17,0.316086082656426
SCLY,-0.316040182141995
g21798,-0.316015040812128
g1203,0.31582296887614
SNX21,0.315788429878391
g12101,0.315537480872312
g5745,-0.315535732544842
HID1,-0.315316516944119
RNF38,0.315310104166384
VWA5A,0.315309853372033
CPA5,0.31530984367345
USP37,0.315309826935658
RhoGEF4,0.315088294325056
g6947,-0.315056870263406
g4913,-0.314901475212843
HIST3H3.3,0.314827551621043
MANF.1,-0.314100899405641
g24749,-0.314099350039144
g10624,0.314098845038408
PI4KA,-0.314079269143401
SP4,0.313845493632353
PYGO2,0.313845381293759
g22537,0.313844240880796
g27705,-0.31359082223282
g22799,0.313590685374293
KPNA6,-0.313374450450729
MGST3,-0.31326932289489
RGL3,-0.313195616577157
g425,0.313111586613905
Pld,-0.313102190495596
g26157,-0.312977970395348
g22412,0.312862711809792
ISX,0.312861967576604
g734,0.312861883863099
XPO4,-0.31247312922299
g10273,0.312378081581081
NSUN7,0.312377694245052
GUCY2D.1,0.312373298197996
ANKRD13C,-0.312132674569783
CYP4V2.2,-0.312003433703896
AGO1,0.311927152785325
TBC1D24,0.311893979782378
g7648,0.311884262528549
g9061,-0.311808344372495
SULT1C2,0.311642539199293
PLRG1,-0.311474401389441
g27053,-0.311437554441772
g23649,0.311396473741553
FAM162A,-0.311340724498412
SIGLEC1,-0.311199948244249
g8243,-0.311147393654087
Mrpl52,-0.311058588932248
g23507,0.310908327053875
g19716,0.310908143014833
C4orf47,-0.310907877118791
AP.1sigma,-0.310701950850916
MIER3,0.310671963055691
g3728,0.310659548059651
MYL6B.1,0.31065712193134
PYCRL,-0.310607117526542
ORC2,-0.31043589212128
g24913,0.310178476832798
RRN3,-0.310112689138589
RNF34,0.309941709430721
PPP2R3C,0.309940296462691
g7193,0.309927366530017
iaaM,0.309926954913984
C19orf47,0.309926732843406
g1472,-0.309925171923888
PMS1,-0.309705178194085
KMO.1,0.309684061260006
FUT11,0.309444840111515
GALNT2,0.30919198056531
SPG11,-0.30900022404265
g5751,0.308455213121307
APITD1,0.308453552994689
CHAC1,0.308013984349116
FUBP3.2,0.307976992355953
RNF115,-0.307636672776502
DHX15,-0.307607945600149
TRIM45,0.307512553355268
g3807,-0.307377603110031
INTS1,-0.307342750999154
FGFR4.9,-0.307311049559389
TFS1,-0.307304190764051
TMEM104,-0.307296485396185
HELZ2.5,0.307282037501949
g10141,0.307243217362319
g4473,0.307242324814856
g23862,0.307241889097205
tspan16,0.307125623182826
C1orf52,-0.307054928956188
g3760,0.307009499682401
g14899,0.306980446472037
COG4,-0.306834037131957
g5858,0.306742075955943
PI4KB,-0.30655264983153
g3609,0.30600574918728
g21784,0.306004927898814
g7259,0.306002220378987
CNOT4,-0.305875136817623
PDCD4,0.305819504564398
LYST,0.305771581384405
TCEB3,-0.305669359789954
g18003,0.305596415530018
g12403,0.305539727890378
DDR1.1,-0.305190294768038
NPEPPS.1,0.305085376159737
g22705,0.305034816130107
g18049,0.305033788553045
g18860,-0.304924059766644
NDUFB9,-0.304901790270056
g14571,0.30480375748117
g17171,0.304802422559367
B3GALNT2,0.304643980091452
g24568,-0.304640015455462
SLC39A11,-0.304440637615918
MYBBP1A,-0.304339800085291
g22699,0.304296682132671
g29671,0.304296308882081
DPM3,-0.304131803275075
DNAJC25,-0.303980548592764
g11888,0.303792981822468
COMMD6,-0.30378787733017
JKAMP,-0.303696924589821
CMTM6,0.303616735099337
VAC14.1,0.303329996817825
SLC25A40,-0.30322022876994
DDX47,-0.302860185051488
g1675,-0.302853664250542
AGPAT6,0.302663463088056
ITPKA,-0.30259437022673
FST,0.302591747385226
g22876,-0.302472185229895
WDR45B,-0.302392383512779
g9145,0.302357495543291
FZD9.2,-0.302231870124733
UBLCP1,-0.302231576939212
g8064,0.302079858980999
g1713,-0.301927346225443
KIF24,0.301855086995942
g24911,0.301854843921529
g10800,0.30171254220479
g27605,0.301630778007517
GNL1,0.301630648588802
g27545,-0.301499262247181
WWOX,0.301411246119579
FGF1.8,-0.301410602005901
g19127,0.301115665269505
MCMBP,-0.301089072888923
g10181,0.300893711740953
g19838,0.300893220513567
RRP8,-0.300873903291512
MARK1.1,0.300766413389939
OTUB1,-0.300709858233062
g27851,0.300708552035893
RAE1,0.300673857332763
g21417,0.300672966710965
g421,0.30045777644824
g5401,0.300457250477079
HBP1,0.300155272598037
g22262,0.300154521494346
IRAK1BP1,0.300154375691821
g23260,0.300154342906149
g8296,0.300152872237537
KIAA1468,-0.300148450628855
g24584,-0.30014645796719
NAA10,-0.299945637778507
g26181,0.299719696592653
ZWINT,0.299717305289666
g22790,-0.299712103106124
EIF1,-0.29970956840918
SLC22A13.15,0.299635945201463
g24908,0.299635702903163
UBXN11,0.299508980872391
UBXN7,-0.29950660239977
METTL14,-0.2994155481218
g9212,0.299415112409153
SHMT2,-0.299143656194952
IQCH,-0.299016716946429
g23514,0.298983671832647
WBSCR27.2,-0.298946395059129
COPS8,-0.298823623321329
g29283,0.298675642431369
BLOC1S2,0.298562917460471
MRPS35.1,0.298562817432143
PARP12.2,-0.298486477571111
g19468,0.298459565082141
PXMP2,0.298459335777398
CAP2,-0.298356533889084
MARCH8,0.298291832993381
g12274,0.298246157079594
PEX11B,0.298035529123888
g20382,-0.297929279578508
g5388,0.29771992202345
g19357,0.297718016377699
APEX2,0.297507126723135
BRK1,0.29750657637399
CYLD.1,-0.297461247462076
g9845,-0.297367177020636
g9300,0.297193795790032
PARK7,0.297091272533253
g21902,0.296980275397404
TRPA1.15,0.296979617240174
g6168,0.296979495140237
g19904,0.296979353087071
CCDC34,0.2969784689934
g28509,0.296972525484308
g16257,0.296887571625667
g8422,0.296868513674535
GPR137B,0.296768364603615
NAGS,0.296768205687266
spn.E.30,0.296767412694419
irk.2.2,0.296766805967456
g18344,-0.296709728491796
lin.53,-0.296674510025017
LRWD1,-0.296637805985291
g14661,-0.29646895700488
g6059,0.296354787808472
RHOA.9,0.296237855729226
g28283,0.296028504166265
RDH5.5,0.295822126319318
g8879,0.295754908560775
RAB3IL1,-0.295712177042678
CASP10,0.295617254380569
GPANK1,0.295616256055417
g13946,-0.29521439767567
g16375,0.29517133702113
g27815,0.295082056599816
RBM18,0.295081478985115
IMPAD1,-0.294955039684169
hda.6,0.294878637946859
DCAF8,0.294878390110047
BLVRA,0.294877991919974
USP39,0.29482630959608
SYT16.3,-0.294743379255929
SEC61A1,-0.294359234045753
g19708,0.294341142620091
g19323,-0.294280355829217
TMEM222,-0.293939156454741
MTSS1,-0.293893729186228
LARP6,-0.293833034717631
g197,0.293804975541609
OTUD6B,-0.293743169451169
IPO4,0.293743117853915
TMLHE,0.293600576014421
RNF32,0.293400167617704
CENPK,0.293399477762765
PDCD2L,0.293399391196211
FIS1,-0.293267374953391
LTV1,-0.293150100932072
g3758,-0.293147127110719
g11144,-0.293002507934159
g12822,-0.292987943084303
MIB1,0.292860317760935
g2246,0.292860105032585
g18773,0.292859235367177
g20221,-0.292809641277757
BTG1,-0.292707872543845
g17772,0.292659397572765
NLRC4,-0.292434227939126
TMEM110,-0.292432579516204
HAAO,-0.292302085317481
ASRGL1.1,-0.292173578900437
g7979,0.291919070816664
g64,0.291917382007623
g14096,-0.291884632445413
g22436,0.291723034422226
g20465,0.291720869301271
PLSCR1,0.291697971424419
OXNAD1,-0.291697218393477
PRMT5,-0.291528141134883
SNX20,0.291375884886996
ERO1LB,0.291332478093775
g21911,-0.291287903220757
PLA2G15.4,-0.29127006694874
g21234,-0.291204652188255
RHOA.10,0.291175111118451
ENTPD2,-0.291073529850807
g16348,0.290981592660951
g1045,0.290981151931483
TTLL5,0.290981023286077
g14154,-0.290952212117233
XK,0.2906322163032
g8270,0.290434936037508
g24879,0.290433969840743
g9148,-0.290410689236066
g5494,-0.289730867263042
MAF,0.289692153745147
CLPTM1L,-0.289684290609635
PDE11A,0.289672599903494
DESI2,0.289672514440447
g20891,0.289498717259447
MEP1B.6,-0.289428354628946
TNC.14,0.289305724441573
PIKFYVE.2,0.289119536882068
g17442,0.28894845298594
g13489,0.288755762504869
KBTBD12.2,0.288755532398429
CNTRL,0.288755222568743
TBX18,0.288755121606153
MGAT5.7,-0.288686137104375
WDR12,-0.288623656020799
g5694,-0.288571157240818
ACSS2,-0.288271790776142
LPCAT3.1,0.288204412465086
ITGB1.1,0.288203947064776
CAMTA1,0.28819606112172
RAB37,0.288194894630255
g22512,0.288013455651635
g25317,0.288012631354011
g12733,0.288011949737086
SAPCD2,-0.287831917935346
MTMR4,0.287824645998096
g15136,-0.287653388653787
LRRC56,0.287639488424427
g20158,0.287454700985972
GBF1,-0.287434986863246
TRAPPC10,-0.287310815996069
g20428,-0.287273971719614
g5892,0.287269320409085
SLC46A3.4,0.287269074916598
g21781,0.287081662258983
PCYOX1L,0.287081409287281
FAM26F.3,0.287080428456037
PHF10,-0.286975527400143
g5158,-0.286872595338842
PKD2,-0.286750583170922
g5633,0.286715072019329
ECE2.3,0.28671439165864
DAG1.1,0.286713800632138
TEPP,0.286713706555897
PRKD1,-0.286409387074225
g13488,0.286338035627379
RPS6KL1,-0.286182683208135
GNL2,-0.286160951290253
SIRT7,0.28615465100567
VPS18.1,0.286153968170512
NDNL2,-0.286153623256144
SLC9A8,0.285974913938122
ABCC10,-0.285841692643436
SEC22A,0.285794948773548
g3621,-0.285462479501722
TM9SF4,-0.285328962739047
MPDZ,0.285231769431497
IDH3A,0.285231380443493
g25977,-0.284705867161101
g24249,-0.284705307291492
g22809,0.284667645666373
DHRS2,-0.284612057730928
g20027,0.284537455459167
ZFR2,-0.28443741997553
g6494,0.284313121400301
g9026,0.284312470931971
ALDH7A1,-0.284170953331833
g5417,0.284103751234939
KCNH4.1,0.283966288915264
NOSIP,0.283924600487006
g24930,0.283924471323925
g896,0.283923927079183
PRODH,0.283746454293534
HAUS6,0.283745487617138
MPI,-0.283718549523235
g15460,0.283571962138885
g2117,-0.283407900899018
HMCN2,0.283358952038454
TSPEAR.1,0.28335842003328
g4864,0.283180026188931
g25470,0.283179289969052
g26199,0.283002744517413
ureF,0.282896128969114
g12836,-0.282892407688935
g23008,0.282828841650663
g4037,-0.282785912294436
CLCN6,0.282656892860622
WDR5,0.282656847962411
g11971,-0.282543326143677
Cuzd1.1,-0.282438040707832
g18327,0.282433419818215
g5200,0.282432954060872
g24817,0.282321438321143
g12739,0.282320084307617
GMCL1,0.28225771507413
g17756,0.281995123694796
TMEM259,-0.281836664618967
TTC28.1,0.281747394906807
QSOX2,0.28100578652492
gcs.1.1,-0.281003934071924
g11876,0.28084062067472
TRAF3,-0.280840438892832
g6812,0.280767762382658
g28892,0.280596865296473
g3279,-0.280513629615983
POLG,0.280427725950916
FRZB,0.280426564908123
BLK.1,-0.280361800427724
CEP19,-0.280260558261015
g8162,-0.280098497745505
g1116,-0.280098208074541
g6965,-0.280032506354176
g27542,0.279850961577153
HIST1H1A.6,0.27984789685967
SLC6A2,-0.279798307805426
FSTL5.1,-0.279322458698434
LACTB,-0.27919652486533
CKB,0.279104342704762
g24120,0.279104133226333
g22599,0.279103351399346
ATP6V0C,-0.278739139570062
CRTC1,0.278732299325384
GLRA3.1,-0.278616448458015
NUDT2,0.278614881056287
g24318,-0.278597313311946
HS3ST3B1.1,0.27835768434477
g19044,0.27829660473502
POLR3B.1,-0.278287451679821
COMMD7,0.278193301340007
SRXN1,0.278193139541206
RFX6,0.278140717935056
g25918,0.278030605661788
TFAP2A.1,-0.278000347613386
g18324,0.277870324396057
g23876,0.277609865929766
HLF,-0.277582275365762
TMEM39A,-0.277483229669195
PROSER1,-0.277482899706373
ULK4,0.277447194354491
g30214,-0.27735717668929
GPA1,0.277284898159784
